,L,R,F,M,C
37179,85.1,0.23333333333333334,11,12606,0.422694749
37180,111.26666666666667,4.0,7,7569,0.703869732
37181,28.866666666666667,10.5,3,8804,0.605031804
37182,27.8,0.4,8,8031,0.6632598679999999
37183,24.166666666666668,2.3,5,6453,0.825448629
37184,58.233333333333334,16.166666666666668,6,6353,0.838407052
37185,89.43333333333334,3.566666666666667,11,10623,0.501386614
37186,33.03333333333333,0.7666666666666667,7,10501,0.507203124
37187,52.2,5.533333333333333,7,7351,0.7245055090000001
37188,74.26666666666667,1.5333333333333334,4,7624,0.6985532529999999
37189,52.833333333333336,0.3,6,9156,0.581666667
37190,31.2,2.433333333333333,7,16023,0.332364726
37191,35.03333333333333,3.033333333333333,6,8054,0.661155947
37192,89.46666666666667,2.3,4,6183,0.861216238
37193,23.766666666666666,1.5666666666666667,7,6880,0.773934593
37194,81.16666666666667,14.666666666666666,5,5980,0.890384615
37195,57.46666666666667,6.933333333333334,5,5614,0.948421803
37196,59.86666666666667,5.833333333333333,5,7195,0.74
37197,88.93333333333334,10.8,5,10599,0.502278517
37198,108.8,5.8,8,8801,0.6048392229999999
37199,94.03333333333333,0.2,6,8536,0.623568416
37200,30.466666666666665,0.7333333333333333,8,8001,0.665204349
37201,70.03333333333333,15.433333333333334,5,6193,0.8593896329999999
37202,20.333333333333332,8.5,4,5533,0.961872402
37203,18.166666666666668,17.533333333333335,4,3548,1.5
37204,40.13333333333333,1.8333333333333333,6,10032,0.530485447
37205,35.5,2.933333333333333,13,7527,0.706923077
37206,26.9,10.633333333333333,5,5031,1.057543232
37207,69.26666666666667,2.2,7,7377,0.721206452
37208,12.866666666666667,1.3666666666666667,7,6885,0.772701525
37209,27.2,4.3,5,5828,0.912807138
37210,42.56666666666667,18.266666666666666,2,3831,1.3885930569999998
37211,19.466666666666665,1.2,9,14065,0.378191966
37212,25.633333333333333,2.6,7,10690,0.497586529
37213,29.366666666666667,5.5,5,6116,0.86969915
37214,49.333333333333336,0.26666666666666666,6,9858,0.539490769
37215,12.8,2.2,2,5942,0.895
37216,14.566666666666666,4.366666666666666,4,9278,0.5731235179999999
37217,24.733333333333334,1.1666666666666667,3,5976,0.889792503
37218,71.1,2.3,3,6966,0.763333333
37219,45.46666666666667,2.533333333333333,3,7952,0.668680835
37220,28.833333333333332,7.0,5,11471,0.463536745
37221,94.7,5.133333333333334,4,6974,0.7624290220000001
37222,38.2,1.6333333333333333,2,7334,0.725
37223,30.566666666666666,5.466666666666667,5,7347,0.7236354970000001
37224,34.9,9.3,7,6617,0.803333837
37225,20.766666666666666,5.466666666666667,5,7519,0.7069344329999999
37226,30.833333333333332,1.3666666666666667,2,8694,0.6113837129999999
37227,19.433333333333334,2.1333333333333333,10,5790,0.9179999999999999
37228,48.06666666666667,4.2,6,8053,0.660019868
37229,67.46666666666667,2.066666666666667,2,8210,0.647393423
37230,92.26666666666667,4.666666666666667,5,6985,0.7609047959999999
37231,19.8,5.3,9,7407,0.7175172129999999
37232,54.266666666666666,6.5,6,6764,0.785715553
37233,13.4,1.9666666666666666,2,5684,0.935
37234,20.6,15.333333333333334,6,9798,0.542406614
37235,72.5,2.3333333333333335,6,10932,0.48613337
37236,21.9,19.266666666666666,4,8398,0.632716123
37237,36.266666666666666,5.4,6,12121,0.43831367
37238,17.433333333333334,0.7666666666666667,8,8473,0.627015225
37239,12.633333333333333,2.1,6,7767,0.68398867
37240,66.56666666666666,14.333333333333334,8,7178,0.740080802
37241,107.2,23.666666666666668,3,6723,0.7901234570000001
37242,28.866666666666667,3.1333333333333333,9,6812,0.77975778
37243,51.166666666666664,1.0666666666666667,4,6216,0.854498069
37244,107.46666666666667,0.3333333333333333,15,11840,0.448580236
37245,62.36666666666667,0.9333333333333333,4,7868,0.675
37246,25.666666666666668,10.966666666666667,6,9366,0.567029682
37247,18.033333333333335,4.266666666666667,9,10497,0.5059255029999999
37248,19.533333333333335,4.1,9,8304,0.639484586
37249,74.4,3.7333333333333334,4,9972,0.5325
37250,31.966666666666665,1.1,7,7278,0.729543831
37251,61.13333333333333,19.5,6,6872,0.7725916759999999
37252,17.6,6.3,6,5865,0.905217391
37253,41.06666666666667,4.0,5,6552,0.810300672
37254,71.2,2.0,5,7678,0.6914365720000001
37255,47.86666666666667,5.366666666666666,6,6284,0.8448169959999999
37256,17.966666666666665,2.3666666666666667,6,9366,0.566773436
37257,48.53333333333333,17.5,6,8536,0.621795923
37258,12.3,6.5,5,6823,0.777885095
37259,23.833333333333332,5.866666666666666,5,7471,0.710413599
37260,85.1,8.133333333333333,5,10290,0.515780369
37261,17.833333333333332,0.13333333333333333,6,7507,0.706981484
37262,76.2,4.766666666666667,8,13298,0.39910061700000005
37263,44.36666666666667,0.03333333333333333,4,7288,0.72821213
37264,111.5,1.1,4,6786,0.782057177
37265,15.5,6.733333333333333,8,11282,0.470354547
37266,32.56666666666667,7.6,3,6960,0.762396552
37267,63.06666666666667,5.3,6,9989,0.531187306
37268,28.433333333333334,4.633333333333334,8,6394,0.82983422
37269,61.166666666666664,2.4,5,5887,0.901223034
37270,63.6,7.433333333333334,5,6253,0.848440748
37271,18.633333333333333,6.733333333333333,4,7000,0.7578185709999999
37272,29.833333333333332,20.433333333333334,5,10003,0.530310907
37273,23.4,1.2,20,10960,0.484
37274,75.53333333333333,4.1,10,10005,0.530151924
37275,18.766666666666666,2.033333333333333,6,6354,0.834771797
37276,18.033333333333335,9.866666666666667,7,7785,0.681258831
37277,66.3,8.6,5,7687,0.689938858
37278,97.66666666666667,12.666666666666666,3,4641,1.14272786
37279,37.43333333333333,19.833333333333332,5,5007,1.05915718
37280,16.466666666666665,0.6,7,7929,0.668787993
37281,58.53333333333333,0.5,7,11918,0.44493203600000003
37282,40.96666666666667,20.2,2,6238,0.85
37283,33.7,21.7,3,6057,0.875367344
37284,19.766666666666666,19.3,2,5302,1.0
37285,33.93333333333333,20.8,2,5302,1.0
37286,14.8,1.1,9,12005,0.441636818
37287,46.43333333333333,2.466666666666667,5,5984,0.8859291440000001
37288,54.63333333333333,13.4,4,6452,0.821636702
37289,25.666666666666668,0.4,6,6424,0.825199253
37290,19.366666666666667,5.133333333333334,4,9293,0.570386312
37291,19.466666666666665,8.566666666666666,6,6070,0.87323888
37292,21.733333333333334,3.4,4,6626,0.799963779
37293,28.6,2.1666666666666665,5,6023,0.880046488
37294,46.0,4.366666666666666,7,7631,0.694586555
37295,34.13333333333333,21.566666666666666,4,7164,0.739810162
37296,29.366666666666667,22.133333333333333,3,7242,0.731807512
37297,25.133333333333333,11.533333333333333,6,11233,0.471775127
37298,15.133333333333333,1.0,6,8481,0.62484141
37299,40.13333333333333,12.633333333333333,5,9102,0.582201714
37300,26.0,0.5666666666666667,6,10111,0.524048066
37301,34.5,14.133333333333333,3,5298,1.0
37302,78.63333333333334,5.733333333333333,7,7558,0.700924848
37303,68.73333333333333,18.033333333333335,4,8261,0.641266191
37304,41.9,0.9333333333333333,7,5991,0.8842029709999999
37305,55.86666666666667,3.4,3,5821,0.909862567
37306,58.63333333333333,14.566666666666666,4,7909,0.669629536
37307,106.73333333333333,0.9,7,7004,0.7561493429999999
37308,14.566666666666666,9.5,7,6291,0.8417930379999999
37309,55.233333333333334,1.1666666666666667,7,6696,0.7907870370000001
37310,20.7,10.033333333333333,7,10569,0.500953733
37311,27.433333333333334,1.7,6,11766,0.449971953
37312,48.46666666666667,1.2,7,14153,0.37406203600000004
37313,21.766666666666666,2.7,7,8678,0.610042637
37314,81.76666666666667,15.066666666666666,5,8765,0.603981746
37315,41.766666666666666,17.533333333333335,4,9032,0.586093888
37316,20.433333333333334,8.7,2,3638,1.455
37317,82.2,0.16666666666666666,4,8369,0.632482973
37318,47.96666666666667,18.766666666666666,4,7954,0.66547649
37319,16.333333333333332,4.966666666666667,4,6296,0.840675032
37320,30.433333333333334,11.133333333333333,4,8212,0.6444836820000001
37321,66.2,4.733333333333333,6,8770,0.6034606610000001
37322,81.7,1.2333333333333334,6,9076,0.58303658
37323,30.233333333333334,8.966666666666667,11,12865,0.411309755
37324,53.266666666666666,10.1,7,9223,0.5737233
37325,20.2,2.2,6,8102,0.653104172
37326,28.866666666666667,5.033333333333333,5,8348,0.6338560129999999
37327,32.733333333333334,1.9666666666666666,4,6142,0.861481602
37328,30.666666666666668,0.8666666666666667,8,7630,0.6934390559999999
37329,84.33333333333333,1.8,5,6718,0.787558797
37330,24.333333333333332,8.766666666666667,5,8940,0.591808725
37331,95.06666666666666,2.7666666666666666,6,9484,0.557849009
37332,97.73333333333333,1.0,8,6802,0.777794766
37333,20.4,5.866666666666666,5,8823,0.599619177
37334,89.23333333333333,4.5,6,6845,0.772867787
37335,92.73333333333333,9.333333333333334,4,6904,0.7662485520000001
37336,16.466666666666665,0.03333333333333333,6,7610,0.6951590009999999
37337,105.2,7.433333333333334,6,5958,0.887901981
37338,32.56666666666667,14.366666666666667,3,4164,1.270413064
37339,57.766666666666666,0.8333333333333334,10,10549,0.5014674379999999
37340,33.733333333333334,17.533333333333335,5,10256,0.5157127539999999
37341,23.2,13.433333333333334,4,9588,0.5516374629999999
37342,15.366666666666667,1.6333333333333333,4,12764,0.414374804
37343,72.56666666666666,15.666666666666666,4,6757,0.782743821
37344,16.666666666666668,7.4,5,7847,0.6739785909999999
37345,33.2,0.26666666666666666,5,8908,0.593695555
37346,15.866666666666667,2.2,5,6157,0.8589475390000001
37347,14.433333333333334,0.26666666666666666,4,6028,0.877329131
37348,32.96666666666667,0.06666666666666667,10,6660,0.794
37349,26.7,3.2,6,7346,0.719806698
37350,34.733333333333334,13.166666666666666,6,9319,0.5673516470000001
37351,44.2,0.7333333333333333,6,8956,0.590329388
37352,29.633333333333333,12.466666666666667,5,7244,0.729810878
37353,78.13333333333334,4.2,6,6399,0.826113455
37354,19.4,1.7333333333333334,3,8526,0.62
37355,93.1,3.7666666666666666,2,5684,0.93
37356,98.6,3.1333333333333333,11,8731,0.605396862
37357,32.233333333333334,12.433333333333334,10,5940,0.889772727
37358,83.03333333333333,8.466666666666667,4,9423,0.560686618
37359,105.5,3.7333333333333334,3,6213,0.8503621440000001
37360,113.6,2.6,5,6196,0.852680762
37361,20.966666666666665,12.033333333333333,6,6613,0.7988507490000001
37362,24.3,17.533333333333335,4,11262,0.469072989
37363,77.43333333333334,18.6,6,6025,0.876755187
37364,13.233333333333333,13.133333333333333,3,6909,0.764539007
37365,19.3,14.4,5,5282,1.0
37366,57.6,5.333333333333333,7,11623,0.454439473
37367,38.9,6.766666666666667,6,9886,0.534260571
37368,55.666666666666664,1.2333333333333334,7,6840,0.772141813
37369,67.1,15.666666666666666,2,5552,0.9511887609999999
37370,33.233333333333334,11.033333333333333,4,7343,0.7191474870000001
37371,13.333333333333334,1.6,4,6212,0.85
37372,72.36666666666666,5.133333333333334,9,6896,0.7655162409999999
37373,16.066666666666666,9.8,3,8351,0.632133876
37374,33.43333333333333,6.333333333333333,3,8379,0.63
37375,12.366666666666667,0.3333333333333333,3,8379,0.63
37376,69.93333333333334,9.133333333333333,8,12312,0.428733756
37377,77.6,2.2666666666666666,5,6181,0.85391037
37378,74.23333333333333,1.0333333333333334,7,10231,0.515859642
37379,52.266666666666666,16.966666666666665,4,6810,0.774992658
37380,90.56666666666666,6.566666666666666,6,5847,0.9025226609999999
37381,109.16666666666667,3.8,7,10976,0.480768039
37382,17.2,9.7,5,8607,0.6130777270000001
37383,42.9,8.866666666666667,3,5931,0.8896138929999999
37384,17.666666666666668,0.06666666666666667,6,6453,0.81762746
37385,80.76666666666667,0.06666666666666667,3,6866,0.7684241190000001
37386,80.33333333333333,3.4,4,5867,0.8992653829999999
37387,19.166666666666668,0.23333333333333334,9,8286,0.636717355
37388,21.133333333333333,1.6333333333333333,9,7613,0.692959412
37389,54.2,3.1333333333333333,6,7170,0.735739191
37390,70.0,12.566666666666666,3,6594,0.8
37391,21.866666666666667,12.866666666666667,7,9940,0.530694165
37392,19.6,18.333333333333332,3,5457,0.966666667
37393,103.13333333333334,15.1,6,10537,0.500517225
37394,54.86666666666667,7.4,9,8767,0.601537584
37395,17.366666666666667,7.2,7,9488,0.555817875
37396,15.6,2.033333333333333,7,6322,0.834166403
37397,13.833333333333334,2.933333333333333,5,9355,0.5636878670000001
37398,76.13333333333334,4.866666666666666,7,12564,0.419682426
37399,40.1,2.8666666666666667,7,12507,0.42156632299999997
37400,97.43333333333334,2.6333333333333333,3,5220,1.0100440609999999
37401,20.433333333333334,4.766666666666667,9,8075,0.6529027860000001
37402,31.2,0.5666666666666667,4,7868,0.67
37403,14.666666666666666,0.8,4,7868,0.67
37404,76.13333333333334,3.6333333333333333,6,9307,0.566384442
37405,40.6,0.36666666666666664,5,6540,0.8059999999999999
37406,37.96666666666667,8.833333333333334,4,6448,0.817478288
37407,83.66666666666667,2.8,7,7738,0.681176014
37408,56.9,11.866666666666667,8,6932,0.760343335
37409,41.0,10.633333333333333,4,7808,0.675
37410,49.36666666666667,7.733333333333333,3,3812,1.38252361
37411,41.53333333333333,4.133333333333334,9,10755,0.49
37412,13.766666666666667,0.8,5,9628,0.547319277
37413,19.466666666666665,9.166666666666666,6,9438,0.558306845
37414,41.6,11.6,6,8569,0.614890886
37415,28.233333333333334,1.2333333333333334,6,5460,0.965
37416,36.46666666666667,13.033333333333333,10,5790,0.91
37417,29.066666666666666,1.1666666666666667,7,10251,0.5139859529999999
37418,19.433333333333334,15.266666666666667,5,7363,0.715543936
37419,35.53333333333333,0.13333333333333333,7,5516,0.955134155
37420,48.5,13.766666666666667,6,6173,0.853401912
37421,71.86666666666666,15.066666666666666,3,7115,0.74040759
37422,53.8,6.633333333333334,4,7206,0.731032473
37423,72.66666666666667,19.3,5,6209,0.848413593
37424,36.266666666666666,7.0,5,6848,0.7691822429999999
37425,22.366666666666667,0.16666666666666666,4,7276,0.723884002
37426,29.766666666666666,0.7,6,9012,0.584417443
37427,77.3,7.2,5,7714,0.682708063
37428,28.2,11.166666666666666,8,7540,0.6984217509999999
37429,58.06666666666667,16.366666666666667,8,6187,0.8510748340000001
37430,29.166666666666668,1.1333333333333333,5,5666,0.9293028590000001
37431,24.666666666666668,3.8666666666666667,6,7325,0.718830034
37432,40.0,20.466666666666665,5,6911,0.761865143
37433,29.633333333333333,0.7333333333333333,8,8727,0.6033253120000001
37434,32.56666666666667,6.6,7,7137,0.737697912
37435,46.4,1.9666666666666666,4,6520,0.8075
37436,13.166666666666666,0.26666666666666666,2,6460,0.815
37437,45.666666666666664,12.7,6,9156,0.575
37438,20.733333333333334,6.766666666666667,15,7038,0.7480065359999999
37439,40.93333333333333,5.866666666666666,4,8039,0.65484513
37440,49.63333333333333,7.766666666666667,7,7936,0.663336694
37441,27.9,4.1,6,9377,0.56134158
37442,29.166666666666668,4.366666666666666,3,8545,0.6159134
37443,29.233333333333334,5.3,4,5789,0.909093108
37444,19.566666666666666,1.7333333333333334,7,13677,0.384755429
37445,35.666666666666664,5.533333333333333,7,7533,0.698557016
37446,24.5,8.133333333333333,3,7761,0.678028605
37447,19.566666666666666,9.4,8,9329,0.564020795
37448,13.8,2.466666666666667,6,8444,0.623068451
37449,56.4,22.066666666666666,4,7105,0.740436312
37450,38.86666666666667,12.833333333333334,5,5637,0.933209154
37451,101.26666666666667,12.633333333333333,6,5844,0.900154004
37452,16.433333333333334,7.333333333333333,5,8304,0.633464595
37453,18.7,3.6333333333333333,4,6062,0.867688882
37454,82.16666666666667,4.366666666666666,5,7529,0.6986226590000001
37455,48.833333333333336,6.766666666666667,7,8929,0.589054765
37456,24.733333333333334,5.4,9,10476,0.502059947
37457,23.4,2.9,11,5890,0.89286927
37458,19.8,2.1333333333333333,10,10255,0.5128191129999999
37459,17.933333333333334,9.766666666666667,6,7848,0.67
37460,15.3,5.533333333333333,4,9472,0.555
37461,23.333333333333332,0.8333333333333334,3,8853,0.593803231
37462,65.4,11.333333333333334,8,9412,0.558531662
37463,24.3,2.033333333333333,4,6428,0.817797138
37464,81.83333333333333,1.8333333333333333,5,6475,0.8118548259999999
37465,15.766666666666667,14.133333333333333,4,7009,0.75
37466,100.26666666666667,1.7,3,5087,1.033318262
37467,32.43333333333333,1.2333333333333334,10,13760,0.382
37468,17.233333333333334,13.566666666666666,5,8164,0.6437959329999999
37469,17.4,0.8666666666666667,7,7916,0.663913593
37470,38.53333333333333,14.166666666666666,8,8249,0.637059037
37471,57.63333333333333,1.5333333333333334,7,6783,0.774725048
37472,19.8,1.0666666666666667,5,8551,0.61449655
37473,95.9,3.566666666666667,3,5462,0.961973636
37474,58.3,18.166666666666668,5,7643,0.687302107
37475,16.5,4.6,6,8105,0.6480690929999999
37476,12.366666666666667,7.866666666666666,3,10906,0.48151476299999996
37477,79.16666666666667,9.466666666666667,3,8079,0.65
37478,95.46666666666667,3.6666666666666665,5,8823,0.595158109
37479,21.733333333333334,7.433333333333334,7,9758,0.5381235910000001
37480,110.7,20.133333333333333,4,5708,0.919936931
37481,65.26666666666667,0.7333333333333333,6,7858,0.668220921
37482,18.9,8.733333333333333,8,6678,0.78622342
37483,34.5,1.0333333333333334,4,9908,0.529846589
37484,95.13333333333334,4.533333333333333,6,7707,0.681161282
37485,14.5,0.9,4,8536,0.615
37486,112.43333333333334,7.666666666666667,4,8536,0.615
37487,20.0,6.9,5,5511,0.9525530759999999
37488,84.96666666666667,8.566666666666666,6,6729,0.780093625
37489,27.3,0.3333333333333333,11,7096,0.739732244
37490,54.06666666666667,0.8333333333333334,5,7707,0.6810808359999999
37491,37.8,9.766666666666667,4,7440,0.705430108
37492,50.6,5.066666666666666,8,6453,0.813271347
37493,19.466666666666665,7.7,6,10228,0.5130817360000001
37494,21.933333333333334,3.2666666666666666,5,6945,0.755566595
37495,18.933333333333334,0.4666666666666667,8,6915,0.758751988
37496,18.333333333333332,9.466666666666667,5,9546,0.549624974
37497,103.43333333333334,1.3,4,3721,1.41
37498,36.333333333333336,13.933333333333334,10,6285,0.834781225
37499,97.76666666666667,6.1,7,7725,0.679062783
37500,40.13333333333333,0.16666666666666666,5,7413,0.707619048
37501,12.933333333333334,5.2,7,6046,0.86758518
37502,39.3,11.966666666666667,6,8740,0.6001373000000001
37503,87.86666666666666,6.233333333333333,13,10490,0.500018112
37504,15.166666666666666,10.8,5,10490,0.5
37505,12.8,0.13333333333333333,6,9870,0.531390071
37506,26.766666666666666,9.033333333333333,10,5308,0.9880482290000001
37507,26.233333333333334,7.566666666666666,6,7597,0.6903027509999999
37508,27.466666666666665,10.833333333333334,3,6177,0.848899142
37509,86.7,16.3,4,6424,0.8162515570000001
37510,26.633333333333333,10.033333333333333,5,8276,0.633591107
37511,89.76666666666667,2.6666666666666665,7,5946,0.881851665
37512,53.5,2.466666666666667,6,9253,0.5666573
37513,15.166666666666666,1.9666666666666666,5,10089,0.519694717
37514,42.766666666666666,8.2,5,8270,0.634
37515,18.633333333333333,2.5,8,6461,0.811510602
37516,13.466666666666667,13.166666666666666,3,7768,0.67494207
37517,31.866666666666667,4.866666666666666,5,8244,0.635898836
37518,27.433333333333334,1.8333333333333333,3,5106,1.026666667
37519,63.2,0.36666666666666664,3,6110,0.857905074
37520,81.06666666666666,7.5,6,9001,0.58228308
37521,31.833333333333332,14.366666666666667,3,3993,1.3125469570000001
37522,19.5,3.8333333333333335,6,6225,0.841728514
37523,38.9,2.033333333333333,5,6294,0.8324785509999999
37524,19.366666666666667,0.5333333333333333,8,8354,0.627180991
37525,59.9,0.4,6,8118,0.645400345
37526,26.7,4.4,9,10898,0.480748761
37527,31.2,1.6,5,6667,0.785837708
37528,113.1,12.9,6,7983,0.656219466
37529,15.033333333333333,0.9333333333333333,5,10151,0.516066397
37530,27.7,9.666666666666666,5,9209,0.56874362
37531,22.3,2.6666666666666665,5,5434,0.963833272
37532,31.666666666666668,17.5,4,6055,0.8649710979999999
37533,94.83333333333333,1.6333333333333333,6,6746,0.776351912
37534,38.46666666666667,9.0,5,9201,0.5690935770000001
37535,36.8,2.8333333333333335,7,6669,0.7851267059999999
37536,17.833333333333332,0.43333333333333335,6,8400,0.6233333329999999
37537,35.93333333333333,3.3,8,7947,0.65873663
37538,90.36666666666666,1.6,9,8859,0.590917711
37539,75.73333333333333,3.6333333333333333,3,6231,0.84
37540,30.766666666666666,4.0,9,7028,0.744731076
37541,15.933333333333334,0.1,4,8085,0.64735436
37542,68.4,7.533333333333333,4,6045,0.8658014890000001
37543,16.3,1.6333333333333333,5,5895,0.887796438
37544,23.7,1.5333333333333334,5,9272,0.564442407
37545,89.53333333333333,9.833333333333334,6,8734,0.599207694
37546,17.933333333333334,5.766666666666667,4,7676,0.6817743620000001
37547,17.633333333333333,1.2,5,9328,0.561017367
37548,13.133333333333333,0.43333333333333335,5,7189,0.7279371259999999
37549,41.63333333333333,9.366666666666667,5,8517,0.6144311379999999
37550,20.166666666666668,13.466666666666667,3,6387,0.819336152
37551,72.83333333333333,18.666666666666668,8,8661,0.60416811
37552,18.433333333333334,3.5,4,8596,0.6086831079999999
37553,14.266666666666667,0.16666666666666666,7,6003,0.871597535
37554,17.666666666666668,17.4,4,5232,1.0
37555,73.73333333333333,8.566666666666666,5,6724,0.7781082690000001
37557,47.7,3.7,8,7797,0.670934975
37558,76.9,1.3333333333333333,5,5622,0.930483814
37559,45.233333333333334,7.4,4,6463,0.809395018
37560,23.433333333333334,14.733333333333333,3,5929,0.8822482709999999
37561,15.833333333333334,2.6666666666666665,6,7330,0.71361528
37562,96.66666666666667,5.466666666666667,3,5388,0.970794358
37563,45.166666666666664,11.8,7,5230,1.0
37564,17.566666666666666,2.6666666666666665,5,9598,0.544877058
37565,86.53333333333333,0.8333333333333334,6,7680,0.680903646
37566,36.833333333333336,1.3666666666666667,8,7404,0.70628309
37567,48.7,3.6333333333333333,2,5684,0.92
37568,28.033333333333335,6.566666666666666,2,5684,0.92
37569,36.13333333333333,6.2,6,8354,0.625897774
37570,62.6,6.866666666666666,7,7688,0.680057232
37571,21.333333333333332,3.6,7,6756,0.7738454709999999
37572,74.8,0.13333333333333333,12,13010,0.401843966
37573,39.43333333333333,11.866666666666667,7,8054,0.649062578
37574,91.46666666666667,19.0,3,4533,1.153165674
37575,22.5,0.8666666666666667,7,7721,0.6769783709999999
37576,65.86666666666666,0.03333333333333333,10,7505,0.69643038
37577,82.36666666666666,1.0333333333333334,6,7590,0.688615283
37578,87.16666666666667,2.533333333333333,2,4821,1.08402821
37579,68.93333333333334,11.733333333333333,5,6326,0.8260512170000001
37580,34.03333333333333,3.6,7,10051,0.51986668
37581,26.633333333333333,13.7,4,7105,0.735369458
37582,34.233333333333334,12.733333333333333,7,6531,0.8
37583,50.43333333333333,7.833333333333333,6,7369,0.7090147920000001
37584,22.966666666666665,3.1333333333333333,8,10554,0.495042638
37585,48.93333333333333,0.3333333333333333,8,9876,0.5290026329999999
37586,74.36666666666666,0.23333333333333334,4,7607,0.686758249
37587,12.833333333333334,5.866666666666666,5,10490,0.498
37588,35.96666666666667,2.7666666666666666,7,7937,0.6581768929999999
37589,63.7,2.8,9,7185,0.7269798190000001
37590,52.0,4.366666666666666,8,6473,0.806908698
37591,90.23333333333333,1.8666666666666667,5,8119,0.643307058
37592,53.333333333333336,0.6333333333333333,3,7550,0.691772185
37593,13.9,6.466666666666667,5,11666,0.44769929700000005
37594,65.66666666666667,1.6666666666666667,4,6101,0.8560252420000001
37595,80.63333333333334,7.3,8,8436,0.619084874
37596,21.966666666666665,3.3333333333333335,7,7248,0.7205408390000001
37597,103.7,3.566666666666667,3,7433,0.7025184990000001
37598,43.63333333333333,0.7666666666666667,6,8970,0.582086957
37599,57.666666666666664,17.533333333333335,4,9736,0.5362777320000001
37600,78.53333333333333,5.333333333333333,3,6718,0.777177731
37601,72.76666666666667,18.433333333333334,9,8597,0.607293242
37602,40.96666666666667,2.2666666666666666,6,6293,0.829612268
37603,41.733333333333334,18.6,4,5953,0.8769863929999999
37604,19.466666666666665,1.5,5,9095,0.574
37605,42.36666666666667,7.266666666666667,6,7488,0.6971006940000001
37606,78.96666666666667,0.6,5,7198,0.7251292029999999
37607,16.4,11.8,5,6777,0.770171167
37608,72.73333333333333,12.133333333333333,5,8555,0.6100935129999999
37609,77.6,6.566666666666666,6,8131,0.641898905
37610,70.96666666666667,10.233333333333333,8,8330,0.626554622
37611,97.63333333333334,12.6,10,6278,0.831291813
37612,26.933333333333334,0.5333333333333333,6,8980,0.581103563
37613,39.766666666666666,0.8666666666666667,9,5841,0.893333333
37614,19.966666666666665,0.5,9,7679,0.6795051440000001
37615,71.3,18.066666666666666,2,6522,0.8
37616,82.26666666666667,4.533333333333333,9,10758,0.484971184
37617,45.43333333333333,13.8,5,5832,0.894598765
37618,19.133333333333333,3.1666666666666665,8,8702,0.5995334410000001
37619,41.8,11.433333333333334,4,5365,0.972376514
37620,24.3,7.833333333333333,6,7212,0.723333333
37621,18.2,11.933333333333334,4,8077,0.645858611
37622,81.93333333333334,9.133333333333333,5,7407,0.7042527340000001
37623,56.766666666666666,1.9333333333333333,4,4935,1.056998987
37624,39.666666666666664,2.433333333333333,3,6396,0.815528455
37625,36.46666666666667,6.833333333333333,3,6110,0.853633388
37626,30.033333333333335,2.6,6,10238,0.509438367
37627,20.666666666666668,8.533333333333333,4,6710,0.777265276
37628,23.366666666666667,23.066666666666666,4,6872,0.7589202559999999
37629,62.0,4.333333333333333,7,7173,0.727054231
37630,37.36666666666667,4.466666666666667,8,5839,0.8931152590000001
37631,81.9,0.5333333333333333,7,8487,0.61440674
37632,80.4,2.8666666666666667,3,5332,0.9779069770000001
37633,89.86666666666666,2.8,5,10721,0.486282063
37634,101.33333333333333,4.5,8,9389,0.555261476
37635,25.966666666666665,8.8,8,6110,0.853170213
37636,19.6,3.966666666666667,2,8476,0.615
37637,31.766666666666666,13.1,5,8524,0.611532145
37638,84.46666666666667,0.8333333333333334,6,5472,0.9523355259999999
37639,49.4,0.36666666666666664,7,7152,0.728594799
37640,46.833333333333336,4.333333333333333,7,7482,0.6964127240000001
37641,31.9,0.6,6,8885,0.586415307
37642,74.23333333333333,1.2333333333333334,6,8520,0.611521127
37643,71.8,16.633333333333333,8,6953,0.749338415
37644,86.3,14.933333333333334,4,7140,0.7296778709999999
37645,24.866666666666667,17.466666666666665,3,8015,0.650012477
37646,37.766666666666666,5.3,13,7890,0.66030545
37647,46.1,3.5,5,5299,0.983134554
37648,84.3,18.366666666666667,4,7704,0.676220145
37649,50.333333333333336,6.3,7,7190,0.724539638
37650,66.0,3.6333333333333333,6,6309,0.8257077190000001
37651,32.333333333333336,1.3666666666666667,9,7564,0.688692491
37652,35.766666666666666,20.833333333333332,3,5762,0.9040697670000001
37653,13.266666666666667,7.266666666666667,3,7038,0.74
37654,18.4,11.1,7,6380,0.81630094
37655,17.1,14.166666666666666,4,5208,1.0
37656,43.833333333333336,17.0,3,7812,0.666666667
37657,72.26666666666667,1.1666666666666667,4,6380,0.8162147340000001
37658,81.8,0.7333333333333333,7,7173,0.725947302
37659,25.066666666666666,11.833333333333334,7,8577,0.607012942
37660,18.566666666666666,6.566666666666666,5,7848,0.66338685
37661,94.63333333333334,2.3,6,5501,0.9463970190000001
37662,20.966666666666665,4.833333333333333,5,7532,0.69118428
37663,77.3,14.333333333333334,7,7980,0.652337093
37664,99.46666666666667,2.1666666666666665,9,10873,0.478751954
37665,41.13333333333333,12.166666666666666,6,7743,0.6722717290000001
37666,24.7,12.266666666666667,8,5824,0.89375
37667,29.966666666666665,0.4666666666666667,10,6058,0.859151535
37668,22.533333333333335,3.8333333333333335,7,7954,0.654344984
37669,76.5,2.966666666666667,8,8175,0.636642202
37670,39.9,0.4666666666666667,8,6795,0.76593819
37671,16.533333333333335,0.9333333333333333,6,9423,0.5523241010000001
37672,39.06666666666667,5.8,9,8141,0.639275273
